CDP_HEADER_ID,header#organization_id,header#fiscal_year_end_date,SECTION_1_LINE_3B,SECTION_1_LINE_3C,SECTION_1_LINE_3D,SECTION_1_LINE_3E,SECTION_1_LINE_3F,SECTION_1_LINE_9,SECTION_1_LINE_10,SECTION_1_LINE_11,SECTION_1_LINE_12,SECTION_1_LINE_17,SECTION_1_LINE_17B,SECTION_1_LINE_17C,SECTION_1_LINE_17D,SECTION_1_LINE_25,SECTION_1_LINE_26,SECTION_1_LINE_27,SECTION_3_LINE_1_UR,SECTION_3_LINE_1_TR,SECTION_3_LINE_1_PR,SECTION_3_LINE_1_TTL,SECTION_3_LINE_2_UR,SECTION_3_LINE_2_TR,SECTION_3_LINE_2_PR,SECTION_3_LINE_2_TTL,SECTION_3_LINE_3_UR,SECTION_3_LINE_3_TR,SECTION_3_LINE_3_PR,SECTION_3_LINE_3_TTL,SECTION_3_LINE_4_UR,SECTION_3_LINE_4_TR,SECTION_3_LINE_4_PR,SECTION_3_LINE_4_TTL,SECTION_3_LINE_5_UR,SECTION_3_LINE_5_TR,SECTION_3_LINE_5_PR,SECTION_3_LINE_5_TTL,SECTION_3_LINE_6_UR,SECTION_3_LINE_6_TR,SECTION_3_LINE_6_PR,SECTION_3_LINE_6_TTL,SECTION_3_LINE_6A_DESC,SECTION_3_LINE_7_UR,SECTION_3_LINE_7_TR,SECTION_3_LINE_7_PR,SECTION_3_LINE_7_TTL,SECTION_3_LINE_7A_UR,SECTION_3_LINE_7A_TR,SECTION_3_LINE_7A_PR,SECTION_3_LINE_7A_TTL,SECTION_3_LINE_8_UR,SECTION_3_LINE_8_TR,SECTION_3_LINE_8_PR,SECTION_3_LINE_8_TTL,SECTION_3_LINE_8A_UR,SECTION_3_LINE_8A_TR,SECTION_3_LINE_8A_PR,SECTION_3_LINE_8A_TTL,SECTION_3_LINE_9_UR,SECTION_3_LINE_9_TR,SECTION_3_LINE_9_PR,SECTION_3_LINE_9_TTL,SECTION_3_LINE_10_UR,SECTION_3_LINE_10_TR,SECTION_3_LINE_10_PR,SECTION_3_LINE_10_TTL,SECTION_3_LINE_10A_UR,SECTION_3_LINE_10A_TR,SECTION_3_LINE_10A_PR,SECTION_3_LINE_10A_TTL,SECTION_3_LINE_11_UR,SECTION_3_LINE_11_TR,SECTION_3_LINE_11_PR,SECTION_3_LINE_11_TTL,SECTION_3_LINE_12_UR,SECTION_3_LINE_12_TR,SECTION_3_LINE_12_PR,SECTION_3_LINE_12_TTL,SECTION_3_LINE_13_UR,SECTION_3_LINE_13_TR,SECTION_3_LINE_13_PR,SECTION_3_LINE_13_TTL,SECTION_3_LINE_14_UR,SECTION_3_LINE_14_TR,SECTION_3_LINE_14_PR,SECTION_3_LINE_14_TTL,SECTION_3_LINE_15_UR,SECTION_3_LINE_15_TR,SECTION_3_LINE_15_PR,SECTION_3_LINE_15_TTL,SECTION_3_LINE_16_UR,SECTION_3_LINE_16_TR,SECTION_3_LINE_16_PR,SECTION_3_LINE_16_TTL,SECTION_3_LINE_17_UR,SECTION_3_LINE_17_TR,SECTION_3_LINE_17_PR,SECTION_3_LINE_17_TTL,SECTION_3_LINE_18_UR,SECTION_3_LINE_18_TR,SECTION_3_LINE_18_PR,SECTION_3_LINE_18_TTL,SECTION_3_LINE_19_UR,SECTION_3_LINE_19_TR,SECTION_3_LINE_19_PR,SECTION_3_LINE_19_TTL,SECTION_3_LINE_19A_DESC,SECTION_3_LINE_20_UR,SECTION_3_LINE_20_TR,SECTION_3_LINE_20_PR,SECTION_3_LINE_20_TTL,SECTION_3_LINE_21_UR,SECTION_3_LINE_21_TR,SECTION_3_LINE_21_PR,SECTION_3_LINE_21_TTL,SECTION_3_LINE_22_UR,SECTION_3_LINE_22_TR,SECTION_3_LINE_22_PR,SECTION_3_LINE_22_TTL,SECTION_3_LINE_23_UR,SECTION_3_LINE_23_TR,SECTION_3_LINE_23_PR,SECTION_3_LINE_23_TTL,SECTION_3_LINE_24_UR,SECTION_3_LINE_24_TR,SECTION_3_LINE_24_PR,SECTION_3_LINE_24_TTL,SECTION_3_LINE_25_UR,SECTION_3_LINE_25_TR,SECTION_3_LINE_25_PR,SECTION_3_LINE_25_TTL,SECTION_3_LINE_26_UR,SECTION_3_LINE_26_TR,SECTION_3_LINE_26_PR,SECTION_3_LINE_26_TTL,SECTION_3_LINE_27_UR,SECTION_3_LINE_27_TR,SECTION_3_LINE_27_PR,SECTION_3_LINE_27_TTL,SECTION_3_LINE_28_UR,SECTION_3_LINE_28_TR,SECTION_3_LINE_28_PR,SECTION_3_LINE_28_TTL,SECTION_3_LINE_28A_UR,SECTION_3_LINE_28A_TR,SECTION_3_LINE_28A_PR,SECTION_3_LINE_28A_TTL,SECTION_3_LINE_29_UR,SECTION_3_LINE_29_TR,SECTION_3_LINE_29_PR,SECTION_3_LINE_29_TTL,SECTION_3_LINE_30_UR,SECTION_3_LINE_30_TR,SECTION_3_LINE_30_PR,SECTION_3_LINE_30_TTL,SECTION_3_LINE_30A_DESC,SECTION_3_LINE_30B_UR,SECTION_3_LINE_30B_TR,SECTION_3_LINE_30B_PR,SECTION_3_LINE_30B_TTL,SECTION_3_LINE_30C_UR,SECTION_3_LINE_30C_TR,SECTION_3_LINE_30C_PR,SECTION_3_LINE_30C_TTL,SECTION_3_LINE_31_UR,SECTION_3_LINE_31_TR,SECTION_3_LINE_31_PR,SECTION_3_LINE_31_TTL,SECTION_3_LINE_31A_DESC,SECTION_3_LINE_32_UR,SECTION_3_LINE_32_TR,SECTION_3_LINE_32_PR,SECTION_3_LINE_32_TTL,SECTION_3_LINE_33_UR,SECTION_3_LINE_33_TR,SECTION_3_LINE_33_PR,SECTION_3_LINE_33_TTL,SECTION_3_LINE_34_UR,SECTION_3_LINE_34_TR,SECTION_3_LINE_34_PR,SECTION_3_LINE_34_TTL,SECTION_3_LINE_35_UR,SECTION_3_LINE_35_TR,SECTION_3_LINE_35_PR,SECTION_3_LINE_35_TTL,SECTION_3_LINE_36_UR,SECTION_3_LINE_36_TR,SECTION_3_LINE_36_PR,SECTION_3_LINE_36_TTL,SECTION_3_LINE_37,SECTION_3_LINE_37_TYPE,SECTION_3_LINE_38,SECTION_3_LINE_38_TYPE,SECTION_3_LINE_39,SECTION_3_LINE_39_TYPE,COMPLETED_FY,NTEE_CODE,NTEE_PRIMARY,NTEE_NUMERIC,STATE_NUMERIC,STATE_LABEL,COUNTY,COUNTY_CODE,CBSA_CODE,BUDGETSIZEWEB,DISC_1_LOCK
5844,3079,7/31/2008 0:00,,,,,,San Ramon,CA,94583-5412,Contra Costa,A31 - Film & Video,Media Arts,Film,Cinema,7,1997,2004,0,0,0,0,30221,0,0,30221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,435,0,0,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,300,54500,0,0,54500,0,0,0,0,0,0,0,0,125,0,0,125,12745,0,0,12745,,98326,0,0,98326,0,0,0,0,272,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9588,0,0,9588,0,0,0,0,,0,0,0,0,0,0,0,0,127050,0,0,127050,,0,0,0,0,136910,0,0,136910,235236,0,0,235236,0,0,0,0,235236,0,0,235236,0,,0,,0,,2008,A31,A,13,6,CALIFORNIA,CONTRA COSTA,13,41860,2.00,1.00
65580,3134,6/30/2014 0:00,"Urban,Suburban,Rural,Local",General,General,General,General,Sacramento,CA,95833-1866,Sacramento,A32 - Television,Media Arts,,Media - TV,20,1955,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242282,0,0,242282,"KVIE Art Auction, Screenings",28174,0,0,28174,0,0,0,0,0,0,0,0,0,0,0,0,4898054,12650,0,4910704,0,0,0,0,0,0,0,0,135779,0,0,135779,398145,0,0,398145,144140,0,0,144140,1490400,0,0,1490400,307000,0,0,307000,31052,0,0,31052,223947,0,0,223947,111732,0,0,111732,33622,0,0,33622,,8044327,12650,0,8056977,52470,0,0,52470,88690,0,62507,151197,0,0,0,0,48041,48239,0,96280,0,0,0,0,800543,0,0,800543,0,0,0,0,74003,0,0,74003,0,0,0,0,0,0,0,0,1827903,15000,0,1842903,,0,0,0,0,0,0,0,0,476100,0,0,476100,,34481,-34481,0,0,3402231,28758,62507,3493496,11446558,41408,62507,11550473,0,0,0,0,11446558,41408,62507,11550473,10324217,A,1122341,A,11446558,,2014,A32,A,14,6,CALIFORNIA,SACRAMENTO,67,40900,6.00,1.00
22855,3167,12/31/2009 0:00,"Urban,Suburban,Regional",General,General,General,General,Pacoima,CA,91331-7308,Los Angeles,A60 - Performing Arts,Media Arts,Film,Arts Service Organization,5,1989,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81633,0,0,81633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7587,0,0,7587,,89220,0,0,89220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,5000,0,0,5000,94220,0,0,94220,0,0,0,0,94220,0,0,94220,0,NV,0,NV,0,,2009,A60,A,25,6,CALIFORNIA,LOS ANGELES,37,31100,2.00,1.00
64267,3221,12/31/2014 0:00,"International,National,Regional,Statewide,Local,Urban,Suburban,Rural,Online",General,General,General,General,Burbank,CA,91502-1740,Los Angeles,A31 - Film & Video,Media Arts,Film,Fair/Festival,16,1994,1994,8953,0,0,8953,2025,0,0,2025,10338,0,0,10338,670,0,0,670,0,0,0,0,0,0,0,0,,1119,0,0,1119,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,33,0,0,0,0,0,0,0,0,483,0,0,483,0,0,0,0,0,0,0,0,6826,0,0,6826,6395,0,0,6395,0,0,0,0,0,0,0,0,0,0,0,0,21500,0,0,21500,,58342,0,0,58342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,175800,0,0,175800,,0,0,0,0,175800,0,0,175800,234142,0,0,234142,0,0,0,0,234142,0,0,234142,234142,A,0,NV,234142,,2014,A31,A,13,6,CALIFORNIA,LOS ANGELES,37,31100,2.00,1.00
70654,3321,5/31/2015 0:00,"Urban,Statewide,Online,Local","AmIndian,Black,Hispanic",General,"K12,YoungAdults","IndLowIncome,Other",Los Angeles,CA,90018-1300,Los Angeles,A70 - Humanities,Multidisciplinary,,Arts Service Organization,11,1997,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,6050,0,0,6050,,6073,0,0,6073,52160,0,0,52160,50179,0,0,50179,0,0,0,0,380020,0,0,380020,10640,0,0,10640,8900,0,0,8900,0,0,0,0,28500,0,0,28500,0,0,0,0,160755,0,0,160755,-45061,0,0,-45061,,0,0,0,0,0,0,0,0,102182,0,0,102182,,0,0,0,0,748275,0,0,748275,754348,0,0,754348,0,0,0,0,754348,0,0,754348,754348,A,0,NA,754348,,2015,A70,A,36,6,CALIFORNIA,LOS ANGELES,37,31100,3.00,1.00
61195,3332,6/30/2014 0:00,"Urban,Local",Black,General,General,"IndArtists,IndLowIncome,Immigrants,LGBT",Los Angeles,CA,90045-1931,Los Angeles,A31 - Film & Video,Multidisciplinary,,Fair/Festival,5,1991,1991,0,0,0,0,121502,0,0,121502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29333,0,0,29333,0,0,0,0,3639,0,0,3639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34896,0,0,34896,,189370,0,0,189370,10000,0,0,10000,16030,0,0,16030,92915,0,0,92915,0,0,0,0,50850,0,0,50850,32800,0,0,32800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,202595,0,0,202595,391965,0,0,391965,0,0,0,0,391965,0,0,391965,391965,E,0,NA,391965,,2014,A31,A,13,6,CALIFORNIA,LOS ANGELES,37,31100,3.00,1.00
70232,3363,6/30/2015 0:00,"Urban,National,Suburban,Regional,Statewide,Local",General,General,General,General,San Francisco,CA,94115-3113,San Francisco,A20 - Arts & Culture,Multidisciplinary,,Cultural Series Organization,10,1980,1981,0,0,0,0,1277076,0,0,1277076,0,0,0,0,24750,0,0,24750,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251902,0,0,251902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5845,0,0,5845,0,0,0,0,,1559573,0,0,1559573,20000,0,0,20000,152294,6705,0,158999,0,0,0,0,125000,90000,0,215000,0,54900,0,54900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,72230,-72230,0,0,369524,79375,0,448899,1929097,79375,0,2008472,0,0,0,0,1929097,79375,0,2008472,1929097,A,0,NA,1929097,,2015,A20,A,8,6,CALIFORNIA,SAN FRANCISCO,75,41860,4.00,1.00
21668,3395,6/30/2010 0:00,,,,,,San Diego,CA,92104-3289,San Diego,A70 - Humanities,Literature,Fiction,Arts Service Organization,4,2004,2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,0,441,,883,0,0,883,0,0,0,0,95,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,720,0,0,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,187,,2326,0,0,2326,586,0,0,586,25,0,0,25,3919,0,0,3919,2000,0,0,2000,4797,0,0,4797,1098,0,0,1098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,240,0,0,240,,0,0,0,0,12665,0,0,12665,14991,0,0,14991,0,0,0,0,14991,0,0,14991,0,,0,,0,,2010,A70,A,36,6,CALIFORNIA,SAN DIEGO,73,41740,1.00,1.00
69281,3397,12/31/2014 0:00,"Regional,Local,Urban,Suburban,Online",General,General,"YoungAdults,Adults,OlderAdults","IndArtists,LGBT",Los Angeles,CA,90010-3910,Los Angeles,A31 - Film & Video,Media Arts,Film,Cinema,22,1982,1986,0,0,0,0,278550,0,0,278550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52558,0,0,52558,,331108,0,0,331108,0,0,0,0,502208,0,0,502208,538589,0,0,538589,141900,58993,0,200893,31700,0,0,31700,33850,0,0,33850,0,0,0,0,0,0,0,0,0,0,0,0,223399,0,0,223399,0,0,0,0,,0,0,0,0,0,0,0,0,1606044,0,0,1606044,,231615,-231615,0,0,3309305,-172622,0,3136683,3640413,-172622,0,3467791,0,0,0,0,3640413,-172622,0,3467791,0,NV,0,NV,0,,2014,A31,A,13,6,CALIFORNIA,LOS ANGELES,37,31100,4.00,1.00
35297,3414,3/31/2011 0:00,"Urban,National,Suburban,Regional,Rural,Statewide,Local",Black,General,"K12,YoungAdults,Adults,OlderAdults",General,San Francisco,CA,94102-4119,San Francisco,A20 - Arts & Culture,Literature,,Historical Society,7,1955,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4537,0,0,4537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4537,0,0,4537,0,0,0,0,5373,0,0,5373,0,0,0,0,0,0,0,0,24490,0,0,24490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,29863,0,0,29863,34400,0,0,34400,0,0,0,0,34400,0,0,34400,34400,A,0,NA,34400,,2011,A20,A,8,6,CALIFORNIA,SAN FRANCISCO,75,41860,1.00,1.00
66998,3430,12/31/2014 0:00,"Regional,Statewide,Local,Urban,Suburban,Rural,Online",General,General,General,General,Berkeley,CA,94703-1424,Alameda,A33 - Printing & Publishing,Literature,,Independent Press,15,1974,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,790497,0,0,790497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40286,0,0,40286,0,0,0,0,0,0,0,0,0,0,0,0,6633,0,0,6633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6289,0,0,6289,,843705,0,0,843705,8850,0,0,8850,192780,0,0,192780,253215,0,0,253215,460149,0,0,460149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165037,0,0,165037,3165,0,0,3165,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1083196,0,0,1083196,1926901,0,0,1926901,0,0,0,0,1926901,0,0,1926901,1926901,A,0,NA,1926901,,2014,A33,A,15,6,CALIFORNIA,ALAMEDA,1,41860,4.00,1.00
33455,3477,6/30/2011 0:00,"Urban,Suburban,Regional,Local",General,General,General,General,Cupertino,CA,95015-1957,Santa Clara,A31 - Film & Video,Media Arts,Film,Cultural Series Organization,6,1991,2009,0,0,0,0,47608,0,0,47608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2550,0,0,2550,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,135,0,0,0,0,,50293,0,0,50293,6500,0,0,6500,65681,0,0,65681,2872,0,0,2872,17600,0,0,17600,15656,0,0,15656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,108309,0,0,108309,158602,0,0,158602,0,0,0,0,158602,0,0,158602,158602,A,0,NA,158602,,2011,A31,A,13,6,CALIFORNIA,SANTA CLARA,85,41940,2.00,1.00
8355,3529,5/31/2008 0:00,,,,,,San Francisco,CA,94109-5023,San Francisco,A70 - Humanities,Literature,,Cultural Series Organization,2,2004,2004,0,0,0,0,0,0,0,0,0,0,0,0,186400,0,0,186400,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,186400,0,0,186400,0,0,0,0,8620,0,0,8620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,8620,0,0,8620,195020,0,0,195020,0,0,0,0,195020,0,0,195020,0,,0,,0,,2008,A70,A,36,6,CALIFORNIA,SAN FRANCISCO,75,41860,2.00,1.00
6811,3539,6/30/2009 0:00,,,,,,Los Angeles,CA,90034-3242,Los Angeles,A31 - Film & Video,Media Arts,Video,Arts Camp/Institute,5,2002,2002,0,0,0,0,0,0,0,0,0,0,0,0,103294,0,0,103294,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3921,0,0,3921,,107215,0,0,107215,0,0,0,0,500,0,0,500,3000,0,0,3000,607685,0,0,607685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,611185,0,0,611185,718400,0,0,718400,0,0,0,0,718400,0,0,718400,0,,0,,0,,2009,A31,A,13,6,CALIFORNIA,LOS ANGELES,37,31100,3.00,1.00
70486,3554,6/30/2015 0:00,"Urban,National,Suburban,Regional,Statewide,Online,Local",General,General,General,General,San Francisco,CA,94107-2247,San Francisco,A70 - Humanities,Literature,,Arts Center,7,1974,1974,2275,0,0,2275,0,0,0,0,0,0,0,0,4800,0,0,4800,0,0,0,0,0,0,0,0,,1250,0,0,1250,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,5500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,13825,0,0,13825,2300,0,0,2300,1521,0,0,1521,750,0,0,750,15000,0,0,15000,18350,0,0,18350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5150,0,0,5150,0,0,0,0,,0,0,0,0,0,0,0,0,45750,0,0,45750,,0,0,0,0,88821,0,0,88821,102646,0,0,102646,0,0,0,0,102646,0,0,102646,102646,A,0,NA,102646,,2015,A70,A,36,6,CALIFORNIA,SAN FRANCISCO,75,41860,2.00,1.00
70281,3555,12/31/2014 0:00,"National,Regional,Urban,Online",General,General,General,General,San Francisco,CA,94123-1382,San Francisco,"A99 - Arts, Culture & Humanities NEC",Multidisciplinary,,Foundation,13,1996,1996,0,0,0,0,51568,0,0,51568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,265205,0,0,265205,0,0,0,0,0,0,0,0,297758,0,0,297758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170939,0,0,170939,496084,0,0,496084,175387,0,0,175387,328227,0,0,328227,,1785168,0,0,1785168,0,0,0,0,779926,203721,0,983647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,779926,203721,0,983647,2565094,203721,0,2768815,122598,0,0,122598,2687692,203721,0,2891413,2306422,E,381270,E,2687692,,2014,A99,A,41,6,CALIFORNIA,SAN FRANCISCO,75,41860,4.00,1.00
54116,3591,12/31/2013 0:00,"National,Regional,Statewide,Local,Urban,Suburban,Online",General,General,General,General,San Francisco,CA,94102-1262,San Francisco,A33 - Printing & Publishing,Literature,,Literary Magazine,5,1985,1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,6824,0,0,6824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18769,0,0,18769,0,0,0,0,7800,0,0,7800,0,0,0,0,9450,0,0,9450,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,178,1235,0,0,1235,,44256,0,0,44256,10750,0,0,10750,71165,0,0,71165,0,0,0,0,171415,0,0,171415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,253330,0,0,253330,297586,0,0,297586,0,0,0,0,297586,0,0,297586,297586,A,0,NA,297586,,2013,A33,A,15,6,CALIFORNIA,SAN FRANCISCO,75,41860,3.00,1.00
68473,3701,6/30/2015 0:00,"International,Urban,National,Suburban,Regional,Statewide,Online,Local",General,General,"YoungAdults,Adults,OlderAdults","IndArtists,IndLowIncome,LGBT",San Francisco,CA,94122-2937,San Francisco,A60 - Performing Arts,Literature,Fiction,Cultural Series Organization,5,2003,2006,0,0,0,0,830,0,0,830,0,0,0,0,1200,0,0,1200,14081,0,0,14081,0,0,0,0,,5480,0,0,5480,1056,0,0,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19225,0,0,19225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,,41877,0,0,41877,500,0,0,500,19,0,0,19,0,0,0,0,23505,0,0,23505,65409,0,0,65409,0,0,0,0,31387,0,0,31387,0,0,0,0,0,0,0,0,3624,0,0,3624,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,124444,0,0,124444,166321,0,0,166321,0,0,0,0,166321,0,0,166321,166321,A,0,NA,166321,,2015,A60,A,25,6,CALIFORNIA,SAN FRANCISCO,75,41860,2.00,1.00
65384,3713,6/30/2014 0:00,"Urban,Suburban,Local",General,General,K12,Other,Santa Monica,CA,90402-1807,Los Angeles,A33 - Printing & Publishing,Multidisciplinary,,None of the Above,9,2001,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78418,0,0,78418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,78418,0,0,78418,50360,0,0,50360,136109,0,0,136109,16181,0,0,16181,236500,0,0,236500,0,0,0,0,9950,0,0,9950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,131093,0,0,131093,,0,0,0,0,580193,0,0,580193,658611,0,0,658611,0,0,0,0,658611,0,0,658611,658611,A,0,NA,658611,,2014,A33,A,15,6,CALIFORNIA,LOS ANGELES,37,31100,3.00,1.00
66849,3773,12/31/2014 0:00,"Urban,Local","Asian,Black,Hispanic",General,"K12,YoungAdults",IndLowIncome,San Francisco,CA,94107-3182,San Francisco,A30 - Media & Communications,Media Arts,,Arts Center,12,1999,1999,0,0,0,0,0,0,0,0,0,0,0,0,8500,0,0,8500,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265475,0,0,265475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,60,0,0,0,0,,274035,0,0,274035,19270,0,0,19270,61300,0,0,61300,55341,0,0,55341,9060,72500,0,81560,253309,0,0,253309,0,0,0,0,0,0,0,0,10000,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4040,0,0,4040,,129832,-129832,0,0,542152,-57332,0,484820,816187,-57332,0,758855,0,0,0,0,816187,-57332,0,758855,816187,E,0,NA,816187,,2014,A30,A,12,6,CALIFORNIA,SAN FRANCISCO,75,41860,3.00,1.00
